,pnl,book_size,long_count,short_count,turnover,returns,drawdown,margin,fitness,sharpe,start_date,alpha_id,self_correlation,prod_correlation,expression,concentrated_weight,high_turnover,is_ladder_sharpe,low_fitness,low_sharpe,low_sub_universe_sharpe,low_turnover
30,23760904,20000000,666,629,0.6258,0.2294,0.0568,0.000733,2.18,3.6,2012-01-22,ad59v2O,,,"entry_B_7 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_7 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_7 = entry_B_7 < 0.5;signal_B_7 =  trade_when(entry_B_7>0.55, maintenance_B_7, quit_B_7);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_7), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
31,18706733,20000000,609,578,0.6805,0.1806,0.0343,0.000531,2.17,4.22,2012-01-22,anrLeKv,,,"entry_B_18 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_18 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_18 = entry_B_18 < 0.5;signal_B_18 =  trade_when(entry_B_18>0.55, maintenance_B_18, quit_B_18);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_18), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
32,18755830,20000000,627,594,0.5618,0.1811,0.0339,0.000645,2.17,3.83,2012-01-22,Y0j5nrW,,,"entry_B_13 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_13 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_13 = entry_B_13 < 0.5;signal_B_13 =  trade_when(entry_B_13>0.55, maintenance_B_13, quit_B_13);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_13), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
33,18610935,20000000,601,570,0.683,0.1797,0.0339,0.000526,2.15,4.2,2012-01-22,APR0O6W,,,"entry_B_11 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_11 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_11 = entry_B_11 < 0.5;signal_B_11 =  trade_when(entry_B_11>0.55, maintenance_B_11, quit_B_11);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_11), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
34,17789102,20000000,621,591,0.5624,0.1718,0.0314,0.000611,2.12,3.84,2012-01-22,m8EWMk1,,,"entry_B_5 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_5 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_5 = entry_B_5 < 0.5;signal_B_5 =  trade_when(entry_B_5>0.55, maintenance_B_5, quit_B_5);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_5), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
35,18458535,20000000,664,629,0.6323,0.1782,0.0405,0.000564,2.08,3.91,2012-01-22,17rAQ6m,,,"entry_B_7 = ts_rank( ts_std_dev(oth460_3l_vlc, 21), 252 ); maintenance_B_7 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_7 = entry_B_7 < 0.5;signal_B_7 =  trade_when(entry_B_7>0.55, maintenance_B_7, quit_B_7);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_7), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
36,19808797,20000000,457,433,0.569,0.1913,0.0455,0.000672,2.06,3.56,2012-01-22,k0xVv8k,,,"entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_19), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
37,24551387,20000000,459,433,0.5648,0.2371,0.0822,0.000839,2.06,3.18,2012-01-22,gMYQaXQ,,,"entry_B_19 = ts_rank( ts_std_dev(oth460_1l_aiec, 21), 252 ); maintenance_B_19 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_19 = entry_B_19 < 0.5;signal_B_19 =  trade_when(entry_B_19>0.55, maintenance_B_19, quit_B_19);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_19), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
38,23248591,20000000,594,562,0.682,0.2245,0.0531,0.000658,2.01,3.51,2012-01-22,VPke0dM,,,"entry_B_20 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_20 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_20 = entry_B_20 < 0.5;signal_B_20 =  trade_when(entry_B_20>0.55, maintenance_B_20, quit_B_20);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_20), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
39,24786707,20000000,358,331,0.5433,0.2393,0.0854,0.000881,2.0,3.02,2012-01-22,jZqKNg5,,,"entry_B_9 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_9 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_9 = entry_B_9 < 0.5;signal_B_9 =  trade_when(entry_B_9>0.55, maintenance_B_9, quit_B_9);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_9), scale_down(signal_pre_0), filter = false)",FAIL,PASS,PASS,PASS,PASS,PASS,PASS
40,21603814,20000000,605,573,0.5651,0.2086,0.0485,0.000738,1.98,3.26,2012-01-22,anrLM6W,,,"entry_B_12 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_12 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_12 = entry_B_12 < 0.5;signal_B_12 =  trade_when(entry_B_12>0.55, maintenance_B_12, quit_B_12);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_12), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
41,24444393,20000000,365,338,0.5414,0.236,0.0942,0.000872,1.93,2.92,2012-01-22,QVP6vA5,,,"entry_B_22 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_22 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_22 = entry_B_22 < 0.5;signal_B_22 =  trade_when(entry_B_22>0.55, maintenance_B_22, quit_B_22);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_22), scale_down(signal_pre_0), filter = false)",FAIL,PASS,PASS,PASS,PASS,PASS,PASS
42,17461415,20000000,592,562,0.6891,0.1686,0.0412,0.000489,1.84,3.72,2012-01-22,R8RP661,,,"entry_B_20 = ts_rank( ts_std_dev(oth460_clv_class, 21), 252 ); maintenance_B_20 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_20 = entry_B_20 < 0.5;signal_B_20 =  trade_when(entry_B_20>0.55, maintenance_B_20, quit_B_20);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_20), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
43,16719259,20000000,603,573,0.5694,0.1614,0.0375,0.000567,1.81,3.4,2012-01-22,qlKWv9P,0.5689,0.5689,"entry_B_12 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_12 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_12 = entry_B_12 < 0.5;signal_B_12 =  trade_when(entry_B_12>0.55, maintenance_B_12, quit_B_12);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_12), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
44,24219943,20000000,355,329,0.5492,0.2339,0.0748,0.000852,1.76,2.69,2012-01-22,P30KomK,,,"entry_B_23 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_23 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_23 = entry_B_23 < 0.5;signal_B_23 =  trade_when(entry_B_23>0.55, maintenance_B_23, quit_B_23);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_23), scale_down(signal_pre_0), filter = false)",FAIL,PASS,PASS,PASS,PASS,PASS,PASS
45,12673191,20000000,714,661,0.3853,0.1224,0.0249,0.000635,1.67,2.96,2012-01-22,plwpApj,,,"entry_B_29 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_29 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_29 = entry_B_29 < 0.5;signal_B_29 =  trade_when(entry_B_29>0.55, maintenance_B_29, quit_B_29);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_29), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,FAIL,PASS
46,11922327,20000000,630,601,0.3861,0.1151,0.029,0.000596,1.62,2.97,2012-01-22,Nr121bg,,,"entry_B_26 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_26 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_26 = entry_B_26 < 0.5;signal_B_26 =  trade_when(entry_B_26>0.55, maintenance_B_26, quit_B_26);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_26), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
47,18664939,20000000,356,331,0.5537,0.1802,0.0531,0.000651,1.57,2.76,2012-01-22,QawpmEQ,,,"entry_B_9 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_9 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_9 = entry_B_9 < 0.5;signal_B_9 =  trade_when(entry_B_9>0.55, maintenance_B_9, quit_B_9);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_9), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
48,11921028,20000000,643,612,0.3876,0.1151,0.0236,0.000594,1.56,2.86,2012-01-22,j02M2zE,,,"entry_B_27 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_27 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_27 = entry_B_27 < 0.5;signal_B_27 =  trade_when(entry_B_27>0.55, maintenance_B_27, quit_B_27);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_27), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
49,15261955,20000000,632,602,0.367,0.1474,0.0496,0.000803,1.55,2.45,2012-01-22,qlMwMj2,,,"entry_B_26 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_26 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_26 = entry_B_26 < 0.5;signal_B_26 =  trade_when(entry_B_26>0.55, maintenance_B_26, quit_B_26);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_26), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
50,18285825,20000000,362,337,0.552,0.1766,0.0605,0.00064,1.52,2.69,2012-01-22,n2prAQM,,,"entry_B_22 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_22 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_22 = entry_B_22 < 0.5;signal_B_22 =  trade_when(entry_B_22>0.55, maintenance_B_22, quit_B_22);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_22), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
51,15035225,20000000,641,617,0.3634,0.1452,0.0636,0.000799,1.37,2.16,2012-01-22,R8RvRMd,,,"entry_B_27 = ts_rank( ts_std_dev(oth460_veia_l2, 21), 252 ); maintenance_B_27 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_27 = entry_B_27 < 0.5;signal_B_27 =  trade_when(entry_B_27>0.55, maintenance_B_27, quit_B_27);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_27), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
52,17295464,20000000,352,328,0.5579,0.167,0.0742,0.000599,1.29,2.36,2012-01-22,zmqe3nK,,,"entry_B_23 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_23 = -ts_regression(rsk70_mfm2_gemtrd_srtindcnt, ts_delay(rsk70_mfm2_gemtrd_size, 1), 252); quit_B_23 = entry_B_23 < 0.5;signal_B_23 =  trade_when(entry_B_23>0.55, maintenance_B_23, quit_B_23);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_23), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
53,14379911,20000000,712,665,0.3614,0.1389,0.0741,0.000769,1.22,1.97,2012-01-22,olmkM05,,,"entry_B_29 = ts_rank( ts_std_dev(oth460_1l_ccns, 21), 252 ); maintenance_B_29 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_29 = entry_B_29 < 0.5;signal_B_29 =  trade_when(entry_B_29>0.55, maintenance_B_29, quit_B_29);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_29), scale_down(signal_pre_0), filter = false)",PASS,PASS,PASS,PASS,PASS,PASS,PASS
54,14556910,20000000,358,333,0.348,0.1406,0.1135,0.000808,1.18,1.85,2012-01-22,EE525EL,,,"entry_B_25 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_25 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_25 = entry_B_25 < 0.5;signal_B_25 =  trade_when(entry_B_25>0.55, maintenance_B_25, quit_B_25);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_25), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,PASS,PASS,PASS,PASS
55,11792003,20000000,355,331,0.375,0.1139,0.0617,0.000607,1.09,1.97,2012-01-22,QVP6AYW,,,"entry_B_25 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_25 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_25 = entry_B_25 < 0.5;signal_B_25 =  trade_when(entry_B_25>0.55, maintenance_B_25, quit_B_25);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_25), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,PASS,PASS,FAIL,PASS
56,9257469,20000000,608,582,0.3972,0.0894,0.0425,0.00045,1.07,2.25,2012-01-22,QVPoPJg,,,"entry_B_28 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_28 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_28 = entry_B_28 < 0.5;signal_B_28 =  trade_when(entry_B_28>0.55, maintenance_B_28, quit_B_28);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_28), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,FAIL,PASS
57,11502352,20000000,610,582,0.3786,0.1111,0.0571,0.000587,1.04,1.92,2012-01-22,MQP2oZo,,,"entry_B_28 = ts_rank( ts_std_dev(oth460_1l_1dls, 21), 252 ); maintenance_B_28 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_anlystsn, 1), 252); quit_B_28 = entry_B_28 < 0.5;signal_B_28 =  trade_when(entry_B_28>0.55, maintenance_B_28, quit_B_28);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_28), scale_down(signal_pre_0), filter = false)",PASS,PASS,FAIL,PASS,PASS,PASS,PASS
58,13383454,20000000,362,343,0.345,0.1292,0.1633,0.000749,0.92,1.51,2012-01-22,WGjJReZ,,,"entry_B_24 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_24 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_24 = entry_B_24 < 0.5;signal_B_24 =  trade_when(entry_B_24>0.55, maintenance_B_24, quit_B_24);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_24), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,FAIL,FAIL,PASS,PASS
59,10407434,20000000,363,337,0.3771,0.1005,0.0912,0.000533,0.84,1.62,2012-01-22,plw3kRb,,,"entry_B_24 = ts_rank( ts_std_dev(oth460_fprd_class, 21), 252 ); maintenance_B_24 = -ts_regression(rsk70_mfm2_gemtrd_size, ts_delay(rsk70_mfm2_gemtrd_srtindcnt, 1), 252); quit_B_24 = entry_B_24 < 0.5;signal_B_24 =  trade_when(entry_B_24>0.55, maintenance_B_24, quit_B_24);sig_pre_0 = group_zscore(ts_zscore(ts_backfill(anl69_epss_best_eeps_cur_yr, 21), 21), industry);factor_pre_0 = group_zscore(ts_ir(returns, 252), industry);value_pre_0 = floor(rank(fnd28_value_05480/close)*4.99);signal_pre_0 = group_neutralize(sig_pre_0, value_pre_0 *factor_pre_0);add(scale_down(signal_B_24), scale_down(signal_pre_0), filter = false)",FAIL,PASS,FAIL,FAIL,PASS,FAIL,PASS
